z,th,score,pass
500,0.4,87.6179403248867,1
500,0.5,86.7666251799637,1
500,0.6,86.6494304832313,1
500,0.7,86.7003517359563,1
500,0.8,86.6346089852775,1
500,0.9,86.4334488221,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
800,-3,0,0
800,-2.9,0,0
800,-2.8,0,0
800,-2.7,0,0
800,-2.6,0,0
800,-2.5,0,0
800,-2.4,0,0
800,-2.3,0,0
800,-2.2,0,0
800,-2.1,94.0165648709658,1
800,-2,93.4692820422729,1
800,-1.9,93.9444738440211,1
800,-1.8,93.9462167588494,1
800,-1.7,94.2158778552694,1
800,-1.6,94.3689288830006,1
800,-1.5,94.153232870549,1
800,-1.4,88.7627581029704,1
800,-1.3,85.3963913885324,1
800,-1.2,87.801653509704,1
800,-1.1,86.9341527900549,1
800,-1,86.1976066564615,1
800,-0.9,86.0480819364704,1
800,-0.8,87.1073121305438,1
800,-0.7,87.5710536796441,1
800,-0.6,87.8635100127489,1
800,-0.5,87.7712901602869,1
800,-0.4,87.5383020664009,1
800,-0.3,88.1623628470646,1
800,-0.2,88.8051771406853,1
800,-0.0999999999999996,89.3630030809996,1
800,0,90.1928606646938,1
800,0.0999999999999996,89.3630030809996,1
800,0.2,88.8051771406853,1
800,0.3,88.1623628470646,1
800,0.4,87.5383020664009,1
800,0.5,87.7712901602869,1
800,0.6,87.8635100127489,1
800,0.7,87.5710536796441,1
800,0.8,87.1073121305438,1
800,0.9,86.0480819364704,1
800,1,86.1976066564615,1
800,1.1,86.9341527900549,1
800,1.2,87.801653509704,1
800,1.3,88.4218566850713,1
800,1.4,88.7627581029704,1
800,1.5,94.153232870549,1
800,1.6,94.3689288830006,1
800,1.7,94.2158778552694,1
800,1.8,93.9462167588494,1
800,1.9,89.219567812297,1
800,2,93.9460899454539,1
800,2.1,0,0
800,2.2,94.0722469056047,1
800,2.3,0,0
800,2.4,0,0
800,2.5,0,0
800,2.6,0,0
800,2.7,0,0
800,2.8,0,0
800,2.9,0,0
800,3,0,0
1200,-3,0,0
1200,-2.9,0,0
1200,-2.8,0,0
1200,-2.7,0,0
1200,-2.6,0,0
1200,-2.5,0,0
1200,-2.4,0,0
1200,-2.3,0,0
1200,-2.2,0,0
1200,-2.1,91.857054536866,1
1200,-2,90.8866782467027,1
1200,-1.9,91.9192727395812,1
1200,-0.0999999999999996,88.9306722839755,1
1200,0,89.4432458109736,1
1200,0.0999999999999996,88.9306722839755,1
1200,1.9,84.3350415788713,1
1200,2,91.7249541582621,1
1200,2.1,0,0
1200,2.2,92.1966576854507,1
1200,2.3,0,0
1200,2.4,0,0
1200,2.5,0,0
1200,2.6,0,0
1200,2.7,0,0
1200,2.8,0,0
1200,2.9,0,0
1200,3,0,0
1500,-3,0,0
1500,-2.9,0,0
1500,-2.8,0,0
1500,-2.7,0,0
1500,-2.6,0,0
1500,-2.5,0,0
1500,-2.4,0,0
1500,-2.3,0,0
1500,-2.2,0,0
1500,-2.1,91.8871856578156,1
1500,-2,90.8423349305853,1
1500,-1.9,91.7639791671582,1
1500,-0.0999999999999996,88.2657656612177,1
1500,0,89.2634134365595,1
1500,0.0999999999999996,88.2657656612177,1
1500,1.9,0,0
1500,2,91.8764589067517,1
1500,2.1,0,0
1500,2.2,92.232655908109,1
1500,2.3,0,0
1500,2.4,0,0
1500,2.5,0,0
1500,2.6,0,0
1500,2.7,0,0
1500,2.8,0,0
1500,2.9,0,0
1500,3,0,0
