z,th,score,pass
500,0.4,87.6179403248867,1
500,0.5,86.7666251799637,1
500,0.6,86.6494304832313,1
500,0.7,86.7003517359563,1
500,0.8,86.6346089852775,1
500,0.9,86.4334488221,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
650,-3,80.7326817136917,1
650,-2.9,0,0
650,-2.8,89.4074282654893,1
650,-2.7,93.5539949982545,1
650,-2.6,0,0
650,-2.5,92.4542275048721,1
650,-2.4,93.113529075619,1
650,-2.3,93.6323770701488,1
650,-2.2,93.8375929008412,1
650,-2.1,94.0166322461173,1
650,-2,91.91652149696,1
650,-1.9,94.0533172186204,1
650,-1.8,93.9600760156455,1
650,-1.7,94.1848427802322,1
650,-1.6,94.3330444506864,1
650,-1.5,94.1662525467351,1
650,-1.4,88.177273969064,1
650,-1.3,87.5345750807336,1
650,-1.2,87.9924056563605,1
650,-1.1,87.0541068371474,1
650,-1,86.9379083029954,1
650,-0.9,86.7951198700835,1
650,-0.8,86.8415613730247,1
650,-0.7,86.8917800038315,1
650,-0.6,86.8049205619022,1
650,-0.5,86.8795185144152,1
650,-0.4,86.3504732120197,1
650,-0.3,87.7092374613378,1
650,-0.2,88.9634576769042,1
650,-0.0999999999999996,90.3842832141278,1
650,0,91.880899087395,1
650,0.0999999999999996,90.3842832141278,1
650,0.2,88.9634576769042,1
650,0.3,87.7092374613378,1
650,0.4,86.3504732120197,1
650,0.5,86.8795185144152,1
650,0.6,86.8049205619022,1
650,0.7,86.8917800038315,1
650,0.8,86.8415613730247,1
650,0.9,86.7951198700835,1
650,1,86.9379083029954,1
650,1.1,87.0541068371474,1
650,1.2,87.9924056563605,1
650,1.3,88.5853686616128,1
650,1.4,88.177273969064,1
650,1.5,94.1662525467351,1
650,1.6,94.3330444506864,1
650,1.7,94.1848427802322,1
650,1.8,93.9600760156455,1
650,1.9,92.6831472653229,1
650,2,93.8226389764851,1
650,2.1,94.3047341439494,1
650,2.2,94.4235584640903,1
650,2.3,0,0
650,2.4,0,0
650,2.5,93.7074422332322,1
650,2.6,0,0
650,2.7,0,0
650,2.8,0,0
650,2.9,91.647495297178,1
650,3,0,0
800,-3,0,0
800,-2.9,0,0
800,-2.8,72.1358297948648,1
800,-2.7,93.1269901913226,1
800,-2.6,0,0
800,-2.5,93.3529993621586,1
800,-2.4,93.508012509836,1
800,-2.3,93.7279136819909,1
800,-2.2,93.870072724819,1
800,-2.1,93.985845677777,1
800,-2,0,0
800,-1.9,93.9523600521329,1
800,-1.8,93.4212352969031,1
800,-1.7,93.9623620685277,1
800,-1.6,94.1327276795202,1
800,-1.5,93.8739525381053,1
800,-1.4,88.7627581029704,1
800,-1.3,85.3963913885324,1
800,-1.2,87.801653509704,1
800,-1.1,86.9341527900549,1
800,-1,86.1976066564615,1
800,-0.9,86.0480819364704,1
800,-0.8,87.1073121305438,1
800,-0.7,87.5710536796441,1
800,-0.6,87.8635100127489,1
800,-0.5,87.7712901602869,1
800,-0.4,87.5383020664009,1
800,-0.3,88.1623628470646,1
800,-0.2,88.8051771406853,1
800,-0.0999999999999996,89.3630030809996,1
800,0,90.1928606646938,1
800,0.0999999999999996,89.3630030809996,1
800,0.2,88.8051771406853,1
800,0.3,88.1623628470646,1
800,0.4,87.5383020664009,1
800,0.5,87.7712901602869,1
800,0.6,87.8635100127489,1
800,0.7,87.5710536796441,1
800,0.8,87.1073121305438,1
800,0.9,86.0480819364704,1
800,1,86.1976066564615,1
800,1.1,86.9341527900549,1
800,1.2,87.801653509704,1
800,1.3,88.4218566850713,1
800,1.4,88.7627581029704,1
800,1.5,93.8739525381053,1
800,1.6,94.1327276795202,1
800,1.7,93.9623620685277,1
800,1.8,93.4212352969031,1
800,1.9,0,0
800,2,0,0
800,2.1,93.0444141130222,1
800,2.2,92.9242230189429,1
800,2.3,0,0
800,2.4,93.990980354781,1
800,2.5,93.7994737568375,1
800,2.6,92.9890082746682,1
800,2.7,0,0
800,2.8,0,0
800,2.9,93.3609587264981,1
800,3,0,0
900,-3,0,0
900,-2.9,0,0
900,-2.8,79.4069145368755,1
900,-2.7,93.2687776364962,1
900,-2.6,0,0
900,-2.5,93.3788489754025,1
900,-2.4,93.4953471549622,1
900,-2.3,93.6654827676377,1
900,-2.2,93.781466846851,1
900,-2.1,93.8834426757198,1
900,-2,0,0
900,-1.9,93.5456538394419,1
900,-1.8,93.3409565970066,1
900,-1.7,93.8880370931654,1
900,-1.6,94.0660184372127,1
900,-1.5,93.7523500414826,1
900,-1.4,88.425316833841,1
900,-1.3,89.1022269274524,1
900,-1.2,86.9657547987156,1
900,-1.1,85.9561072439593,1
900,-1,86.1438946246999,1
900,-0.9,87.2754306290567,1
900,-0.8,87.3872629829091,1
900,-0.7,87.9180376859846,1
900,-0.6,88.1156753540556,1
900,-0.5,88.2484712838388,1
900,-0.4,88.2046839907697,1
900,-0.3,88.718804119196,1
900,-0.2,89.0183119271024,1
900,-0.0999999999999996,89.3622603634983,1
900,0,89.4364315558827,1
900,0.0999999999999996,89.3622603634983,1
900,0.2,89.0183119271024,1
900,0.3,88.718804119196,1
900,0.4,88.2046839907697,1
900,0.5,88.2484712838388,1
900,0.6,88.1156753540556,1
900,0.7,87.9180376859846,1
900,0.8,87.3872629829091,1
900,0.9,87.2754306290567,1
900,1,86.1438946246999,1
900,1.1,85.9561072439593,1
900,1.2,86.9657547987156,1
900,1.3,87.9398168654878,1
900,1.4,88.425316833841,1
900,1.5,93.7523500414826,1
900,1.6,94.0660184372127,1
900,1.7,93.8880370931654,1
900,1.8,93.3409565970066,1
900,1.9,92.5826151260514,1
900,2,0,0
900,2.1,92.9828561821198,1
900,2.2,92.2264900819667,1
900,2.3,0,0
900,2.4,94.8324879832183,1
900,2.5,93.7476177585723,1
900,2.6,72.9032173693004,1
900,2.7,0,0
900,2.8,0,0
900,2.9,93.3279413064571,1
900,3,0,0
1000,-3,0,0
1000,-2.9,0,0
1000,-2.8,66.8429759794516,1
1000,-2.7,93.1931331202988,1
1000,-2.6,0,0
1000,-2.5,93.0959855942732,1
1000,-2.4,93.3534591771352,1
1000,-2.3,93.420139013574,1
1000,-2.2,93.4416920442987,1
1000,-2.1,93.4855500950363,1
1000,-2,92.9816347539229,1
1000,-1.9,92.7611594864475,1
1000,-1.8,93.0483262844884,1
1000,-1.7,93.7030074272563,1
1000,-1.6,93.6782640515757,1
1000,-1.5,93.3081291247184,1
1000,-1.4,87.6867976988289,1
1000,-1.3,84.6043981114652,1
1000,-1.2,84.9918344830907,1
1000,-1.1,85.8550685202034,1
1000,-1,86.6920632475944,1
1000,-0.9,87.2695820989943,1
1000,-0.8,87.8470559836476,1
1000,-0.7,88.0564860303075,1
1000,-0.6,88.335884894633,1
1000,-0.5,87.9670492047531,1
1000,-0.4,88.5826109265738,1
1000,-0.3,88.820566077382,1
1000,-0.2,88.6023891690636,1
1000,-0.0999999999999996,89.0808066902501,1
1000,0,89.4713499935025,1
1000,0.0999999999999996,89.0808066902501,1
1000,0.2,88.6023891690636,1
1000,0.3,88.820566077382,1
1000,0.4,88.5826109265738,1
1000,0.5,87.9670492047531,1
1000,0.6,88.335884894633,1
1000,0.7,88.0564860303075,1
1000,0.8,87.8470559836476,1
1000,0.9,87.2695820989943,1
1000,1,86.6920632475944,1
1000,1.1,85.8550685202034,1
1000,1.2,84.9918344830907,1
1000,1.3,86.6637155794995,1
1000,1.4,87.6867976988289,1
1000,1.5,93.3081291247184,1
1000,1.6,93.6782640515757,1
1000,1.7,93.7030074272563,1
1000,1.8,93.0483262844884,1
1000,1.9,73.8624352143301,1
1000,2,0,0
1000,2.1,0,0
1000,2.2,0,0
1000,2.3,0,0
1000,2.4,94.4850599809834,1
1000,2.5,93.5327406004512,1
1000,2.6,0,0
1000,2.7,0,0
1000,2.8,0,0
1000,2.9,93.1314947399224,1
1000,3,0,0
1200,-3,0,0
1200,-2.9,0,0
1200,-2.8,0,0
1200,-2.7,92.4840820547214,1
1200,-2.6,0,0
1200,-2.5,92.2456448039967,1
1200,-2.4,91.9276708636952,1
1200,-2.3,91.5940830244633,1
1200,-2.2,91.6860607539535,1
1200,-2.1,91.9926879843557,1
1200,-2,83.6090589314338,1
1200,-1.9,91.795195157021,1
1200,-0.0999999999999996,88.9306722839755,1
1200,0,89.4432458109736,1
1200,0.0999999999999996,88.9306722839755,1
1200,1.9,0,0
1200,2,0,0
1200,2.1,90.8637321082119,1
1200,2.2,89.5614334178694,1
1200,2.3,0,0
1200,2.4,93.0144105784028,1
1200,2.5,91.7892866939475,1
1200,2.6,0,0
1200,2.7,0,0
1200,2.8,84.5754987784714,1
1200,2.9,91.5901604310983,1
1200,3,0,0
1500,-3,0,0
1500,-2.9,0,0
1500,-2.8,0,0
1500,-2.7,90.7127816072726,1
1500,-2.6,0,0
1500,-2.5,90.5660253659875,1
1500,-2.4,90.8873772652908,1
1500,-2.3,91.2838465382692,1
1500,-2.2,91.6399528323118,1
1500,-2.1,91.8923803611018,1
1500,-2,89.9589937001055,1
1500,-1.9,91.7387797628294,1
1500,-0.0999999999999996,88.2657656612177,1
1500,0,89.2634134365595,1
1500,0.0999999999999996,88.2657656612177,1
1500,1.9,0,0
1500,2,0,0
1500,2.1,0,0
1500,2.2,91.6987981689992,1
1500,2.3,0,0
1500,2.4,92.0417005978632,1
1500,2.5,91.5409281254379,1
1500,2.6,0,0
1500,2.7,0,0
1500,2.8,0,0
1500,2.9,90.8949119979134,1
1500,3,0,0
