z,th,score,pass
500,0.4,87.6179403248867,1
500,0.5,86.7666251799637,1
500,0.6,86.6494304832313,1
500,0.7,86.7003517359563,1
500,0.8,86.6346089852775,1
500,0.9,86.4334488221,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
650,-3,0,0
650,-2.9,0,0
650,-2.8,0,0
650,-2.7,92.0878686339418,1
650,-2.6,91.2848844627965,1
650,-2.5,92.6213714966564,1
650,-2.4,93.4383401860884,1
650,-2.3,93.75808659473,1
650,-2.2,93.9402358191135,1
650,-2.1,94.0708468201495,1
650,-2,0,0
650,-1.9,0,0
650,-1.8,93.9600760156455,1
650,-1.7,94.1848427802322,1
650,-1.6,94.3330444506864,1
650,-1.5,94.1662525467351,1
650,-1.4,88.177273969064,1
650,-1.3,87.5345750807336,1
650,-1.2,87.9924056563605,1
650,-1.1,87.0541068371474,1
650,-1,86.9379083029954,1
650,-0.9,86.7951198700835,1
650,-0.8,86.8415613730247,1
650,-0.7,86.8917800038315,1
650,-0.6,86.8049205619022,1
650,-0.5,86.8795185144152,1
650,-0.4,86.3504732120197,1
650,-0.3,87.7092374613378,1
650,-0.2,88.9634576769042,1
650,-0.0999999999999996,90.3842832141278,1
650,0,91.880899087395,1
650,0.0999999999999996,90.3842832141278,1
650,0.2,88.9634576769042,1
650,0.3,87.7092374613378,1
650,0.4,86.3504732120197,1
650,0.5,86.8795185144152,1
650,0.6,86.8049205619022,1
650,0.7,86.8917800038315,1
650,0.8,86.8415613730247,1
650,0.9,86.7951198700835,1
650,1,86.9379083029954,1
650,1.1,87.0541068371474,1
650,1.2,87.9924056563605,1
650,1.3,88.5853686616128,1
650,1.4,88.177273969064,1
650,1.5,94.1662525467351,1
650,1.6,94.3330444506864,1
650,1.7,94.1848427802322,1
650,1.8,93.9600760156455,1
650,1.9,0,0
650,2,81.2781691702274,1
650,2.1,0,0
650,2.2,0,0
650,2.3,92.6409748596831,1
650,2.4,0,0
650,2.5,0,0
650,2.6,93.3737881724853,1
650,2.7,0,0
650,2.8,0,0
650,2.9,0,0
650,3,0,0
800,-3,92.9200042379097,1
800,-2.9,93.3947325168787,1
800,-2.8,0,0
800,-2.7,91.9832055770024,1
800,-2.6,93.1676765099568,1
800,-2.5,93.4081257971009,1
800,-2.4,93.6144027410494,1
800,-2.3,93.7951865737205,1
800,-2.2,93.9351581848887,1
800,-2.1,94.1624474848084,1
800,-2,0,0
800,-1.9,0,0
800,-1.8,93.9462167588494,1
800,-1.7,94.2158778552694,1
800,-1.6,94.3689288830006,1
800,-1.5,94.153232870549,1
800,-1.4,88.7627581029704,1
800,-1.3,85.3963913885324,1
800,-1.2,87.801653509704,1
800,-1.1,86.9341527900549,1
800,-1,86.1976066564615,1
800,-0.9,86.0480819364704,1
800,-0.8,87.1073121305438,1
800,-0.7,87.5710536796441,1
800,-0.6,87.8635100127489,1
800,-0.5,87.7712901602869,1
800,-0.4,87.5383020664009,1
800,-0.3,88.1623628470646,1
800,-0.2,88.8051771406853,1
800,-0.0999999999999996,89.3630030809996,1
800,0,90.1928606646938,1
800,0.0999999999999996,89.3630030809996,1
800,0.2,88.8051771406853,1
800,0.3,88.1623628470646,1
800,0.4,87.5383020664009,1
800,0.5,87.7712901602869,1
800,0.6,87.8635100127489,1
800,0.7,87.5710536796441,1
800,0.8,87.1073121305438,1
800,0.9,86.0480819364704,1
800,1,86.1976066564615,1
800,1.1,86.9341527900549,1
800,1.2,87.801653509704,1
800,1.3,88.4218566850713,1
800,1.4,88.7627581029704,1
800,1.5,94.153232870549,1
800,1.6,94.3689288830006,1
800,1.7,94.2158778552694,1
800,1.8,93.9462167588494,1
800,1.9,0,0
800,2,0,0
800,2.1,93.8058053826638,1
800,2.2,0,0
800,2.3,0,0
800,2.4,0,0
800,2.5,0,0
800,2.6,93.8069539658791,1
800,2.7,93.4482752324535,1
800,2.8,92.5652230580853,1
800,2.9,0,0
800,3,92.8572296670853,1
900,-3,91.6995363460652,1
900,-2.9,93.0108319780396,1
900,-2.8,77.5905911911118,1
900,-2.7,89.6572982689382,1
900,-2.6,92.534050408253,1
900,-2.5,93.4229023700745,1
900,-2.4,93.5821059479627,1
900,-2.3,93.7257808374192,1
900,-2.2,93.837671485703,1
900,-2.1,0,0
900,-2,0,0
900,-1.9,75.3410511946892,1
900,-1.8,93.8879251864481,1
900,-1.7,94.1608207202889,1
900,-1.6,94.3061584102187,1
900,-1.5,94.0721346081437,1
900,-1.4,88.425316833841,1
900,-1.3,89.1022269274524,1
900,-1.2,86.9657547987156,1
900,-1.1,85.9561072439593,1
900,-1,86.1438946246999,1
900,-0.9,87.2754306290567,1
900,-0.8,87.3872629829091,1
900,-0.7,87.9180376859846,1
900,-0.6,88.1156753540556,1
900,-0.5,88.2484712838388,1
900,-0.4,88.2046839907697,1
900,-0.3,88.718804119196,1
900,-0.2,89.0183119271024,1
900,-0.0999999999999996,89.3622603634983,1
900,0,89.4364315558827,1
900,0.0999999999999996,89.3622603634983,1
900,0.2,89.0183119271024,1
900,0.3,88.718804119196,1
900,0.4,88.2046839907697,1
900,0.5,88.2484712838388,1
900,0.6,88.1156753540556,1
900,0.7,87.9180376859846,1
900,0.8,87.3872629829091,1
900,0.9,87.2754306290567,1
900,1,86.1438946246999,1
900,1.1,85.9561072439593,1
900,1.2,86.9657547987156,1
900,1.3,87.9398168654878,1
900,1.4,88.425316833841,1
900,1.5,94.0721346081437,1
900,1.6,94.3061584102187,1
900,1.7,94.1608207202889,1
900,1.8,93.8879251864481,1
900,1.9,0,0
900,2,92.9589124647818,1
900,2.1,0,0
900,2.2,0,0
900,2.3,0,0
900,2.4,93.3822781293347,1
900,2.5,0,0
900,2.6,93.7640141259667,1
900,2.7,93.4657057400852,1
900,2.8,91.3601769837711,1
900,2.9,0,0
900,3,91.9120613788294,1
1000,-3,90.6530236406324,1
1000,-2.9,93.3113037223903,1
1000,-2.8,78.7760081533874,1
1000,-2.7,87.88294746582,1
1000,-2.6,91.9330050759465,1
1000,-2.5,93.3213169372503,1
1000,-2.4,93.4063107828516,1
1000,-2.3,93.4569292353059,1
1000,-2.2,93.5363758971802,1
1000,-2.1,93.6436154285333,1
1000,-2,0,0
1000,-1.9,93.6829942469245,1
1000,-1.8,93.6287445578756,1
1000,-1.7,93.8306062481807,1
1000,-1.6,93.9149732847996,1
1000,-1.5,93.6322095389337,1
1000,-1.4,87.6867976988289,1
1000,-1.3,84.6043981114652,1
1000,-1.2,84.9918344830907,1
1000,-1.1,85.8550685202034,1
1000,-1,86.6920632475944,1
1000,-0.9,87.2695820989943,1
1000,-0.8,87.8470559836476,1
1000,-0.7,88.0564860303075,1
1000,-0.6,88.335884894633,1
1000,-0.5,87.9670492047531,1
1000,-0.4,88.5826109265738,1
1000,-0.3,88.820566077382,1
1000,-0.2,88.6023891690636,1
1000,-0.0999999999999996,89.0808066902501,1
1000,0,89.4713499935025,1
1000,0.0999999999999996,89.0808066902501,1
1000,0.2,88.6023891690636,1
1000,0.3,88.820566077382,1
1000,0.4,88.5826109265738,1
1000,0.5,87.9670492047531,1
1000,0.6,88.335884894633,1
1000,0.7,88.0564860303075,1
1000,0.8,87.8470559836476,1
1000,0.9,87.2695820989943,1
1000,1,86.6920632475944,1
1000,1.1,85.8550685202034,1
1000,1.2,84.9918344830907,1
1000,1.3,86.6637155794995,1
1000,1.4,87.6867976988289,1
1000,1.5,93.6322095389337,1
1000,1.6,93.9149732847996,1
1000,1.7,93.8306062481807,1
1000,1.8,93.6287445578756,1
1000,1.9,0,0
1000,2,93.0766010235791,1
1000,2.1,0,0
1000,2.2,0,0
1000,2.3,92.7742707289038,1
1000,2.4,76.9593085248841,1
1000,2.5,0,0
1000,2.6,93.5900856844938,1
1000,2.7,93.3722953772442,1
1000,2.8,90.2364535125704,1
1000,2.9,73.4040229608253,1
1000,3,91.0143449585141,1
1200,-3,88.2528581692191,1
1200,-2.9,92.6843077269155,1
1200,-2.8,0,0
1200,-2.7,83.8730083034454,1
1200,-2.6,90.7147920730511,1
1200,-2.5,92.1690744786035,1
1200,-2.4,91.7859513046895,1
1200,-2.3,91.6523668773248,1
1200,-2.2,91.872930514483,1
1200,-2.1,92.2276736432354,1
1200,-2,0,0
1200,-1.9,92.7468570051987,1
1200,-0.0999999999999996,88.9306722839755,1
1200,0,89.4432458109736,1
1200,0.0999999999999996,88.9306722839755,1
1200,1.9,0,0
1200,2,0,0
1200,2.1,92.4482279024634,1
1200,2.2,0,0
1200,2.3,0,0
1200,2.4,87.9901120383406,1
1200,2.5,0,0
1200,2.6,92.0321509184765,1
1200,2.7,92.2417201678178,1
1200,2.8,87.6835687810323,1
1200,2.9,0,0
1200,3,88.9741788467556,1
1500,-3,87.4496914747974,1
1500,-2.9,90.0786950832265,1
1500,-2.8,0,0
1500,-2.7,79.8027503984196,1
1500,-2.6,89.9070151036213,1
1500,-2.5,90.7141671992934,1
1500,-2.4,91.1120010278254,1
1500,-2.3,91.7032401306719,1
1500,-2.2,91.4705384392305,1
1500,-2.1,91.6640530901502,1
1500,-2,0,0
1500,-1.9,92.21660715902,1
1500,-0.0999999999999996,88.2657656612177,1
1500,0,89.2634134365595,1
1500,0.0999999999999996,88.2657656612177,1
1500,1.9,0,0
1500,2,90.8982208592936,1
1500,2.1,92.0616766841698,1
1500,2.2,0,0
1500,2.3,0,0
1500,2.4,0,0
1500,2.5,0,0
1500,2.6,91.4815808001404,1
1500,2.7,90.766018474532,1
1500,2.8,86.6124775214227,1
1500,2.9,0,0
1500,3,88.0181710909193,1
