z,th,score,pass
500,0.4,90.6628273333404,1
500,0.5,88.8850750536448,1
500,0.6,88.2947420872664,1
500,0.7,87.9529896119501,1
500,0.8,87.4388550124087,1
500,0.9,86.6930712287053,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
800,-3,0,0
800,-2.9,0,0
800,-2.8,86.3382288331477,1
800,-2.7,0,0
800,-2.6,88.4153510440277,1
800,-2.5,91.3098395727461,1
800,-2.4,91.9109772465703,1
800,-2.3,93.3596841910906,1
800,-2.2,89.0172660169702,1
800,-2.1,93.4758348318063,1
800,-2,93.8721983721798,1
800,-1.9,94.1751005977474,1
800,-1.8,93.954007006697,1
800,-1.7,94.336733863209,1
800,-1.6,94.5698997806712,1
800,-1.5,94.2957541227886,1
800,-1.4,88.7627581029704,1
800,-1.3,91.1860566086861,1
800,-1.2,88.5535420551319,1
800,-1.1,89.5978607527343,1
800,-1,90.6902063265218,1
800,-0.9,91.4789607834485,1
800,-0.8,91.8438521611835,1
800,-0.7,92.03694275205,1
800,-0.6,92.1622587673519,1
800,-0.5,92.2619995666547,1
800,-0.4,92.4630593583917,1
800,-0.3,92.5604867507584,1
800,-0.2,92.6866133689134,1
800,-0.0999999999999996,92.7930977671471,1
800,0,92.9933326084359,1
800,0.0999999999999996,92.7930977671471,1
800,0.2,92.6866133689134,1
800,0.3,92.5604867507584,1
800,0.4,92.4630593583917,1
800,0.5,92.2619995666547,1
800,0.6,92.1622587673519,1
800,0.7,92.03694275205,1
800,0.8,91.8438521611835,1
800,0.9,91.4789607834485,1
800,1,90.6902063265218,1
800,1.1,89.5978607527343,1
800,1.2,88.5535420551319,1
800,1.3,88.4218547011992,1
800,1.4,88.7627581029704,1
800,1.5,94.2957541227886,1
800,1.6,94.5698997806712,1
800,1.7,94.336733863209,1
800,1.8,93.954007006697,1
800,1.9,89.219567812297,1
800,2,0,0
800,2.1,94.1527664810518,1
800,2.2,93.687912435131,1
800,2.3,93.7875840462956,1
800,2.4,93.6157953655092,1
800,2.5,93.4950890256061,1
800,2.6,93.189019125536,1
800,2.7,90.6470445400244,1
800,2.8,0,0
800,2.9,83.2092031561279,1
800,3,0,0
1200,-3,0,0
1200,-2.9,0,0
1200,-2.8,0,0
1200,-2.7,0,0
1200,-2.6,0,0
1200,-2.5,0,0
1200,-2.4,77.4278798925917,1
1200,-2.3,88.6796547515904,1
1200,-2.2,0,0
1200,-2.1,84.6796856838143,1
1200,-2,92.1956510250016,1
1200,-1.9,93.7850861742647,1
1200,-0.0999999999999996,92.089612614336,1
1200,0,92.1751163704875,1
1200,0.0999999999999996,92.089612614336,1
1200,1.9,65.5398973530397,1
1200,2,0,0
1200,2.1,94.0436185046013,1
1200,2.2,90.8213444709844,1
1200,2.3,93.9167945728575,1
1200,2.4,93.1907777497215,1
1200,2.5,92.6978228148753,1
1200,2.6,89.0982091713517,1
1200,2.7,0,0
1200,2.8,0,0
1200,2.9,0,0
1200,3,0,0
1500,-3,0,0
1500,-2.9,0,0
1500,-2.8,0,0
1500,-2.7,0,0
1500,-2.6,0,0
1500,-2.5,0,0
1500,-2.4,0,0
1500,-2.3,0,0
1500,-2.2,0,0
1500,-2.1,0,0
1500,-2,0,0
1500,-1.9,0,0
1500,-0.0999999999999996,91.5542627790419,1
1500,0,91.682743197506,1
1500,0.0999999999999996,91.5542627790419,1
1500,1.9,0,0
1500,2,0,0
1500,2.1,68.7536017837211,1
1500,2.2,0,0
1500,2.3,69.8732270377063,1
1500,2.4,0,0
1500,2.5,0,0
1500,2.6,0,0
1500,2.7,0,0
1500,2.8,0,0
1500,2.9,0,0
1500,3,0,0
